Nume,Email,Judet,Telefon,Tip
"STANCENI",stinceni@cjmures.ro,MURES,,Primarie
"SUPLAC",suplac@cjmures.ro,MURES,,Primarie
"SUSENI",suseni@cjmures.ro,MURES,,Primarie
"TAURENI",taureni@cjmures.ro,MURES,,Primarie
"VALEA LARGA",valealarga@cjmures.ro,MURES,,Primarie
"VANATORI",vinatori@cjmures.ro,MURES,,Primarie
"VARGATA",vargata@cjmures.ro,MURES,,Primarie
"VATAVA",vatava@cjmures.ro,MURES,,Primarie
"VETCA",vetca@cjmures.ro,MURES,,Primarie
"VIISOARA",viisoara@cjmures.ro,MURES,,Primarie
"VOIVODENI",voivodeni@cjmures.ro,MURES,,Primarie
"ZAGAR",zagar@cjmures.ro,MURES,,Primarie
"ZAU DE CAMPIE",zaucimpie@cjmures.ro,MURES,,Primarie
"PIATRA NEAMT",infopn@primariapn.ro,NEAMT,,Primarie Municipiu
"ROMAN",recensamant@primariaroman.ro,NEAMT,,Primarie Municipiu
"BICAZ",primariabicaz@yahoo.com,NEAMT,,Primarie Oras
"ROZNOV",primariaroznov@yahoo.com,NEAMT,,Primarie Oras
"TARGU NEAMT",relatiipublice@primariatgneamt.ro,NEAMT,,Primarie Oras
"AGAPIA",primariaagapia@yahoo.com,NEAMT,,Primarie
"ALEXANDRU CEL BUN",primariaacbnt@yahoo.com,NEAMT,,Primarie
"BAHNA",primaria@bahna.ro,NEAMT,,Primarie
"BALTATESTI",primbaltatesti@yahoo.com,NEAMT,,Primarie
"BARGAUANI",clbirgauani@yahoo.com,NEAMT,,Primarie
"BICAZ-CHEI",primaria@primariabicazchei.ro,NEAMT,,Primarie
"BICAZU ARDELEAN",comlocba@hotmail.com,NEAMT,,Primarie
"BIRA",primaria@bira.ro,NEAMT,,Primarie
"BODESTI",primariabodesti@yahoo.com,NEAMT,,Primarie
"BOGHICEA",boghiceap@yahoo.com,NEAMT,,Primarie
"BORCA",primariaborca@yahoo.com,NEAMT,,Primarie
"BORLESTI",primariaborlesti@yahoo.com,NEAMT,,Primarie
"BOZIENI",primariacomunabozieni@yahoo.com,NEAMT,,Primarie
"BRUSTURI",primaria_brusturi@yahoo.com,NEAMT,,Primarie
"CANDESTI",primaria_candesti@yahoo.com,NEAMT,,Primarie
"CEAHLAU",primaria_ceahlau@yahoo.com,NEAMT,,Primarie
"CORDUN",office@primariacordun.ro,NEAMT,,Primarie
"COSTISA",primaria@comunacostisa.ro,NEAMT,,Primarie
"CRACAOANI",primariacracaoani@yahoo.com,NEAMT,,Primarie
"DAMUC",primariadamuc@yahoo.com,NEAMT,,Primarie
"DOBRENI",primariadobreni@yahoo.com,NEAMT,,Primarie
"DOCHIA",primariadochia@yahoo.com,NEAMT,,Primarie
"DOLJESTI",primcomdoljesti@yahoo.com,NEAMT,,Primarie
"DRAGANESTI",primariadragomiresti@yahoo.com,NEAMT,,Primarie
"DRAGOMIRESTI",dragomiresti.neamt@yahoo.com,NEAMT,,Primarie
"DULCESTI",primdulcesti@yahoo.com,NEAMT,,Primarie
"DUMBRAVA ROSIE",primariadumbravarosie@yahoo.com,NEAMT,,Primarie
"FARCASA",office@primariafarcasa.ro,NEAMT,,Primarie
"FAUREI",primariafaurei@yahoo.com,NEAMT,,Primarie
"GADINTI",primaria_gadinti@yahoo.com,NEAMT,,Primarie
"GARCINA",primariagircina@yahoo.com,NEAMT,,Primarie
"GHERAESTI",primaria.gheraesti@gmail.com,NEAMT,,Primarie
"GHINDAOANI",primariaghindaoani@yahoo.com,NEAMT,,Primarie
"GIROV",primariagirov@yahoo.com,NEAMT,,Primarie
"GRINTIES",primaria@comunagrinties.ro,NEAMT,,Primarie
"GRUMAZESTI",primariagrumazestineamt@yahoo.com,NEAMT,,Primarie
"HANGU",primariahangu@yahoo.com,NEAMT,,Primarie
"HORIA",primariahoria@yahoo.com,NEAMT,,Primarie
"ICUSESTI",primaria@comunaicusesti.ro,NEAMT,,Primarie
"ION CREANGA",primariaioncreanga@clicknet.ro,NEAMT,,Primarie
"MARGINENI",primariamargineni@yahoo.com,NEAMT,,Primarie
"MOLDOVENI",primaria_moldoveni@yahoo.com,NEAMT,,Primarie
"NEGRESTI",office@primarianegresti.ro,NEAMT,,Primarie
"ONICENI",primaria_oniceni@yahoo.com,NEAMT,,Primarie
"PANCESTI",primariapancesti@clicknet.ro,NEAMT,,Primarie
"PANGARATI",office@pangarati.ro,NEAMT,,Primarie
"PASTRAVENI",conslocpastraveni@yahoo.com,NEAMT,,Primarie
"PETRICANI",primariapetricani@yahoo.com,NEAMT,,Primarie
"PIATRA SOIMULUI",primariapiatrasoimului7@gmail.ro,NEAMT,,Primarie
"PIPIRIG",primaria.pipirig@yahoo.com,NEAMT,,Primarie
"PODOLENI",primariapodoleni@yahoo.com,NEAMT,,Primarie
"POIANA TEIULUI",primaria@poianateiului.ro,NEAMT,,Primarie
"POIENARI",primariapoienari@yahoo.com,NEAMT,,Primarie
"RAUCESTI",primariaraucesti@yahoo.com,NEAMT,,Primarie
"RAZBOIENI",primariarazboieni@yahoo.com,NEAMT,,Primarie
"REDIU",primaria_rediu@yahoo.com,NEAMT,,Primarie
"ROMANI",primaria@comunaromani.ro,NEAMT,,Primarie
"RUGINOASA",prim_ruginoasa@yahoo.com,NEAMT,,Primarie
"SABAOANI",primariasabaoani@yahoo.com,NEAMT,,Primarie
"SAGNA",primaria_sagna@yahoo.com,NEAMT,,Primarie
"SAVINESTI",primasav@yahoo.com,NEAMT,,Primarie
"SECUIENI",primaria@primariasecuieni.ro,NEAMT,,Primarie
"STANITA",primaria_stanita@yahoo.com,NEAMT,,Primarie
"STEFAN CEL MARE",primariastefan@yahoo.com,NEAMT,,Primarie
"TAMASENI",primariatamaseni@yahoo.com,NEAMT,,Primarie
"TARCAU",primariatarcau@yahoo.com,NEAMT,,Primarie
"TAZLAU",primaria@tazlau.ro,NEAMT,,Primarie
"TIBUCANI",primaria_tibucani@yahoo.com,NEAMT,,Primarie
"TIMISESTI",primaria_timisesti@yahoo.com,NEAMT,,Primarie
"TRIFESTI",primaria@primariatrifesti.ro,NEAMT,,Primarie
"TUPILATI",tupilatiprimaria@yahoo.com,NEAMT,,Primarie
"URECHENI",primaria_urecheni@yahoo.com,NEAMT,,Primarie
"VALEA URSULUI",primaria@valeaursului.ro,NEAMT,,Primarie
"VALENI",primvaleni@yahoo.com,NEAMT,,Primarie
"VANATORI-NEAMT",primariavinatorineamt@yahoo.com,NEAMT,,Primarie
"ZANESTI",primariazanesti@yajoo.com,NEAMT,,Primarie
"SLATINA",pms_it@primariaslatina.ro,OLT,,Primarie Municipiu
"CARACAL",office@primariacaracal.ro,OLT,,Primarie Municipiu
"BALS",primaria@bals.ro,OLT,,Primarie Oras
"CORABIA",primariacorabia@yahoo.com,OLT,,Primarie Oras
"DRAGANESTI-OLT",secretar@draganesti-olt.ro,OLT,,Primarie Oras
"PIATRA-OLT",primariapiatraolt@yahoo.com,OLT,,Primarie Oras
"POTCOAVA",primariapotcoava@yahoo.com,OLT,,Primarie Oras
"SCORNICESTI",primariascornicesti@yahoo.com,OLT,,Primarie Oras
"BABICIU",primariababiciu@judetulolt.ro,OLT,,Primarie
"BALDOVINESTI",primaria.baldovinesti@gmail.com,OLT,,Primarie
"BALTENI",primariabalteni@adslexpress.ro,OLT,,Primarie
"BARASTI",barasti_vede@yahoo.com,OLT,,Primarie
"BARZA",primaria.birza@yahoo.com,OLT,,Primarie
"BOBICESTI",primaria@bobicesti.ro,OLT,,Primarie
"BRANCOVENI",pcb@primariabrancoveni.ro,OLT,,Primarie
"BRASTAVATU",primariabrastavatu@judetulolt.ro,OLT,,Primarie
"BREBENI",primariabrebeni@yahoo.com,OLT,,Primarie
"BUCINISU",bucinisuprimaria@yahoo.com,OLT,,Primarie
"CALUI",primariacalui@yahoo.com,OLT,,Primarie
"CEZIENI",primariacezieni@judetulolt.ro,OLT,,Primarie
"CILIENI",primariacilieni@judetulolt.ro,OLT,,Primarie
"COLONESTI",primaria.colonesti@yahoo.com,OLT,,Primarie
"CORBU",primariacorbu@judetulolt.ro,OLT,,Primarie
"COTEANA",primariacoteana@yahoo.com,OLT,,Primarie
"CRAMPOIA",primariacrampoiaolt@yahoo.com,OLT,,Primarie
"CUNGREA",secretar@cungrea.ro,OLT,,Primarie
"CURTISOARA",primariacurtisoara@yahoo.com,OLT,,Primarie
"DANEASA",primariadaneasaolt@yahoo.com,OLT,,Primarie
"DEVESELU",primariadeveselu@yahoo.com,OLT,,Primarie
"DOBRETU",primariadobretu@yahoo.com,OLT,,Primarie
"DOBROSLOVENI",primar@dobrosloveni.ro,OLT,,Primarie
"DOBROTEASA",primaria.dobroteasa@gmail.com,OLT,,Primarie
"DOBRUN",primariadobrun@yahoo.com,OLT,,Primarie
"FALCOIU",primariafalcoiu@yahoo.com,OLT,,Primarie
"FARCASELE",primariafarcasele@yahoo.com,OLT,,Primarie
"GANEASA",ganeasa@yahoo.com,OLT,,Primarie
"GARCOV",primariagarcov@yahoo.com,OLT,,Primarie
"GAVANESTI",primariagavanesti@judetulolt.ro,OLT,,Primarie
"GIUVARASTI",primaria.giuvarasti@yahoo.com,OLT,,Primarie
"GOSTAVATU",primariagostavatu@judetulolt.ro,OLT,,Primarie
"GRADINARI",primariagradinariolt@yahoo.com,OLT,,Primarie
"GRADINILE",gradinileprimaria@yahoo.com,OLT,,Primarie
"GROJDIBODU",primaria_grojdibodu@yahoo.com,OLT,,Primarie
"GURA PADINII",gprimarie@yahoo.com,OLT,,Primarie
"IANCA",c_ianca@yahoo.com,OLT,,Primarie
"IANCU JIANU",primariaiancujianu@yahoo.com,OLT,,Primarie
"ICOANA",primaria_icoana_olt@yahoo.com,OLT,,Primarie
"IPOTESTI",primariaipotesti@judetulolt.ro,OLT,,Primarie
"IZBICENI",primaria_izbiceni@yahoo.com,OLT,,Primarie
"IZVOARELE",consiliul_local_izvoarele@yahoo.com,OLT,,Primarie
"MARUNTEI",primariamaruntei@judetulolt.ro,OLT,,Primarie
"MIHAESTI",primariamihaestiolt@yahoo.com,OLT,,Primarie
"MILCOV",cmilcov@yahoo.com,OLT,,Primarie
"MORUNGLAV",primariamorunglav@judetulolt.ro,OLT,,Primarie
"MOVILENI",primariamovileni@judetulolt.ro,OLT,,Primarie
"NICOLAE TITULESCU",primaria_nicolae_titulescu@yahoo.com,OLT,,Primarie
"OBARSIA",primariaobarsia@yahoo.com,OLT,,Primarie
"OBOGA",primariaoboga@yahoo.com,OLT,,Primarie
"OPTASI-MAGURA",primariaoptasimagura@yahoo.com,OLT,,Primarie
"OSICA DE JOS",primariaosicadejos@yahoo.com,OLT,,Primarie
"OSICA DE SUS",primar@primariaosicadesus.ro,OLT,,Primarie
"PARSCOVENI",clpirscoveni@yahoo.com,OLT,,Primarie
"PERIETI",primariaperieti@judetulolt.ro,OLT,,Primarie
"PLESOIU",primaria_plesoiuolt@yahoo.com,OLT,,Primarie
"POBORU",primariapoboru@judetulolt.ro,OLT,,Primarie
"PRISEACA",secretar_priseaca@yahoo.com,OLT,,Primarie
"RADOMIRESTI",primariaradomiresti@judetulolt.ro,OLT,,Primarie
"REDEA",primariaredea@yahoo.com,OLT,,Primarie
"ROTUNDA",primariarotunda@yahoo.com,OLT,,Primarie
"RUSANESTI",comunarusanesti@yahoo.com,OLT,,Primarie
"SAMBURESTI",primariasimburesti@judetulolt.ro,OLT,,Primarie
"SARBII - MAGURA",primariasarbiimagura@yahoo.com,OLT,,Primarie
"SCARISOARA",primariascarisoara@yahoo.com,OLT,,Primarie
"SCHITU",primariaschitu@yahoo.com,OLT,,Primarie
"SEACA",primariaseaca@judetulolt.ro,OLT,,Primarie
"SERBANESTI",primariaserbanesti@judetulolt.ro,OLT,,Primarie
"SLATIOARA",primariaslatioara@artelecom.net,OLT,,Primarie
"SOPARLITA",primaria@primaria-soparlita.ro,OLT,,Primarie
"SPRANCENATA",primariasprincenata@judetulolt.ro,OLT,,Primarie
"STEFAN CEL MARE",stefan_primaria@yahoo.com,OLT,,Primarie
"STOENESTI",primariaconsiliullocalstoenesti@yahopo.com,OLT,,Primarie
"STOICANESTI",primariastoicanesti@judetulolt.ro,OLT,,Primarie
"STREJESTI",primariastrejesti@yahoo.com,OLT,,Primarie
"STUDINA",primariastudinaott@yahoo.com,OLT,,Primarie
"TATULESTI",primariatatulesti@yahoo.com,OLT,,Primarie
"TESLUI",primateslui@yahoo.com,OLT,,Primarie
"TIA MARE",primariatiamare@yahoo.com,OLT,,Primarie
"TRAIAN",traianprimaria@yahoo.com,OLT,,Primarie
"TUFENI",primariatufeni@gmail.com,OLT,,Primarie
"VADASTRA",primariavadastra@yahoo.com,OLT,,Primarie
"VADASTRITA",primariavadastrita@yahoo.com,OLT,,Primarie
"VALCELE",primariavilceleolt@yahoo.com,OLT,,Primarie
"VALEA MARE",primariavaleamare@judetulolt.ro,OLT,,Primarie
"VERGULEASA",primaria2007@clicknet.ro,OLT,,Primarie
"VISINA",primariavisina@yahoo.com,OLT,,Primarie
"VLADILA",primariavladila@judetulolt.ro,OLT,,Primarie
"VOINEASA",primariavoineasa@yahoo.com,OLT,,Primarie
"VULPENI",vulpeniprimar@yahoo.com,OLT,,Primarie
"VULTURESTI",primvult@yahoo.com,OLT,,Primarie
"PLOIESTI",comunicare@ploiesti.ro,PRAHOVA,,Primarie Municipiu
"CAMPINA",web@primariacampina.ro,PRAHOVA,,Primarie Municipiu
"AZUGA",azuga@prefecturaprahova.ro,PRAHOVA,,Primarie Oras
"BAICOI",baicoi@prefecturaprahova.ro,PRAHOVA,,Primarie Oras
"BOLDESTI-SCAENI",boldestiscaieni@prefecturaprahova.ro,PRAHOVA,,Primarie Oras
"BREAZA",breaza@prefecturaprahova.ro,PRAHOVA,,Primarie Oras
"BUSTENI",primabus@yahoo.com,PRAHOVA,,Primarie Oras
"COMARNIC",comarnic@prefecturaprahova.ro,PRAHOVA,,Primarie Oras
"MIZIL",mizil@prefecturaprahova.ro,PRAHOVA,,Primarie Oras
"PLOPENI",plopeni@prefecturaprahova.ro,PRAHOVA,,Primarie Oras
"SINAIA",sinaia@prefecturaprahova.ro,PRAHOVA,,Primarie Oras
"SLANIC",slanic@prefecturaprahova.ro,PRAHOVA,,Primarie Oras
"URLATI",urlati@prefecturaprahova.ro,PRAHOVA,,Primarie Oras
"VALENII DE MUNTE",valeniidemunte@prefecturaprahova.ro,PRAHOVA,,Primarie Oras
"ADUNATI",adunati@prefecturaprahova.ro,PRAHOVA,,Primarie
"ALBESTI-PALEOLOGU",primariaalbesti@clicknet.ro,PRAHOVA,,Primarie
"ALUNIS",alunis@prefecturaprahova.ro,PRAHOVA,,Primarie
"APOSTOLACHE",apostolache@prefecturaprahova.ro,PRAHOVA,,Primarie
"ARICESTII RAHTIVANI",pleseagabriela@yahoo.com,PRAHOVA,,Primarie
"ARICESTII ZELETIN",primariaaricesti@yahoo.com,PRAHOVA,,Primarie
"BABA ANA",babaana@prefecturaprahova.ro,PRAHOVA,,Primarie
"BALTA DOAMNEI",baltadoamnei@prefecturaprahova.ro,PRAHOVA,,Primarie
"BALTESTI",baltesti@prefecturaprahova.ro,PRAHOVA,,Primarie
"BANESTI",primariabanesti@yahoo.com,PRAHOVA,,Primarie
"BARCANESTI",primaria_barcanesti@yahoo.com,PRAHOVA,,Primarie
"BATRANI",primariabatrani@yahoo.com,PRAHOVA,,Primarie
"BERCENI",berceniprimaria@yahoo.com,PRAHOVA,,Primarie
"BERTEA",primariabertea@yahoo.com,PRAHOVA,,Primarie
"BLEJOI",blejoi@prefecturaprahova.ro,PRAHOVA,,Primarie
"BOLDESTI-GRADISTEA",primaria_boldesti_gradistea@yahoo.com,PRAHOVA,,Primarie
"BRAZI",braziprimaria@yahoo.com,PRAHOVA,,Primarie
"BREBU",primariabrebu@yahoo.com,PRAHOVA,,Primarie
"BUCOV",bucov@prefecturaprahova.ro,PRAHOVA,,Primarie
"CALUGARENI",primaria.calugareni@yahoo.com,PRAHOVA,,Primarie
"CARBUNESTI",primariacarbunesti@yahoo.com,PRAHOVA,,Primarie
"CEPTURA",primariaceptura@yahoo.com,PRAHOVA,,Primarie
"CERASU",cerasu@prefecturaprahova.ro,PRAHOVA,,Primarie
"CHIOJDEANCA",chiojdeanca@prefecturaprahova.ro,PRAHOVA,,Primarie
"CIORANI",ciorani@prefecturaprahova.ro,PRAHOVA,,Primarie
"COCORASTII COLT",cocorastiicolt@prefecturaprahova.ro,PRAHOVA,,Primarie
"COCORASTII MISLII",primariacocorastiimislii@yahoo.com,PRAHOVA,,Primarie
"COLCEAG",primaria.colceag@yahoo.com,PRAHOVA,,Primarie
"CORNU",primariacornu@clicknet.ro,PRAHOVA,,Primarie
"COSMINELE",primaria_cosminele@yahoo.com,PRAHOVA,,Primarie
"DRAGANESTI",secretar@primariadraganesti.ro,PRAHOVA,,Primarie
"DRAJNA",drajna@prefecturaprahova.ro,PRAHOVA,,Primarie
"DUMBRAVA",primariadumbrava@gmail.com,PRAHOVA,,Primarie
"DUMBRAVESTI",dumbravesti@yahoo.com,PRAHOVA,,Primarie
"FANTANELE",primariafantaneleph@yahoo.com,PRAHOVA,,Primarie
"FILIPESTII DE PADURE",primarie@filipestiidepadure.ro,PRAHOVA,,Primarie
"FILIPESTII DE TARG",primariafilipestiidetarg@yahoo.com,PRAHOVA,,Primarie
"FLORESTI",floresti_primaria@yahoo.com,PRAHOVA,,Primarie
"FULGA",fulga@prefecturaprahova.ro,PRAHOVA,,Primarie
"GHERGHITA",primaria_gherghita@yahoo.com,PRAHOVA,,Primarie
"GORGOTA",secretar@gorgota.ro,PRAHOVA,,Primarie
"GORNET",gornet@prefecturaprahova.ro,PRAHOVA,,Primarie
"GORNET-CRICOV",primariagornetcricov@yahoo.com,PRAHOVA,,Primarie
"GURA VADULUI",primaria_guravadului@yahoo.com,PRAHOVA,,Primarie
"GURA VITIOAREI",guravitioarei@prefecturaprahova.ro,PRAHOVA,,Primarie
"IORDACHEANU",prim_iordacheanu@yahoo.com,PRAHOVA,,Primarie
"IZVOARELE",izvoarele@prefecturaprahova.ro,PRAHOVA,,Primarie
"JUGURENI",jugureni@europrahova.ro,PRAHOVA,,Primarie
"LAPOS",primaria.lapos@yahoo.com,PRAHOVA,,Primarie
"LIPANESTI",lipanesti@prefecturaprahova.ro,PRAHOVA,,Primarie
"MAGURELE",magurele@prefecturaprahova.ro,PRAHOVA,,Primarie
"MAGURENI",magureni@prefecturaprahova.ro,PRAHOVA,,Primarie
"MANECIU",maneciu@prefecturaprahova.ro,PRAHOVA,,Primarie
"MANESTI",primaria.manesti@yahoo.com,PRAHOVA,,Primarie
"OLARI",secretar@primariaolari.ro,PRAHOVA,,Primarie
"PACURETI",primaria_pacureti@yahoo.com,PRAHOVA,,Primarie
"PAULESTI",paulesti@prefecturaprahova.ro,PRAHOVA,,Primarie
"PLOPU",primariaplopu@yahoo.com,PRAHOVA,,Primarie
"PODENII NOI",primaria.podeniinoi@gmail.com,PRAHOVA,,Primarie
"POIANA CAMPINA",primpoianacampina@yahoo.com,PRAHOVA,,Primarie
"POIENARII BURCHII",poienariiburchi@prefecturaprahova.ro,PRAHOVA,,Primarie
"POSESTI",primariaposesti@yahoo.com,PRAHOVA,,Primarie
"PREDEAL-SARARI",secretarpredeals@yahoo.com,PRAHOVA,,Primarie
"PROVITA DE JOS",primariaprovitadejos@yahoo.com,PRAHOVA,,Primarie
"PROVITA DE SUS",primariaprovitadesus_ph@yahoo.com,PRAHOVA,,Primarie
"PUCHENII MARI",primaria@pucheniimari.ro,PRAHOVA,,Primarie
"RAFOV",rafov@prefecturaprahova.ro,PRAHOVA,,Primarie
"SALCIA",primariasalcia@ymail.com,PRAHOVA,,Primarie
"SALCIILE",salciile@prefecturaprahova.ro,PRAHOVA,,Primarie
"SANGERU",sangeru@prefecturaprahova.ro,PRAHOVA,,Primarie
"SCORTENI",primaria_scorteni@yahoo.com,PRAHOVA,,Primarie
"SECARIA",primaria_secaria@yahoo.com,PRAHOVA,,Primarie
"SIRNA",primaria_sirna@yahoo.com,PRAHOVA,,Primarie
"SOTRILE",secretar_comsotrile@yahoo.com,PRAHOVA,,Primarie
"STARCHIOJD",primariastarchiojd@yahoo.com,PRAHOVA,,Primarie
"STEFESTI",stefesti@prefecturaprahova.ro,PRAHOVA,,Primarie
"SURANI",surani@prefecturaprahova.ro,PRAHOVA,,Primarie
"TALEA",primarietalea@yahoo.com,PRAHOVA,,Primarie
"TARGSORU VECHI",targsorulvechi@prefecturaprahova.ro,PRAHOVA,,Primarie
"TATARU",primariatataru@yahoo.com,PRAHOVA,,Primarie
"TEISANI",primaria.teisani@yahoo.com,PRAHOVA,,Primarie
"TELEGA",primariatelega@yahoo.com,PRAHOVA,,Primarie
"TINOSU",primaria_tinosu@yahoo.com,PRAHOVA,,Primarie
"TOMSANI",primariatomsani@yahoo.com,PRAHOVA,,Primarie
"VADU SAPAT",vadusapat_ph@yahoo.com,PRAHOVA,,Primarie
"VALCANESTI",primariavalcanesti@yahoo.com,PRAHOVA,,Primarie
"VALEA CALUGAREASCA",valeacalugareasca@prefecturaprahova.ro,PRAHOVA,,Primarie
"VALEA DOFTANEI",valeadoftanei@clicknet.ro,PRAHOVA,,Primarie
"VARBILAU",varbilau@prefecturaprahova.ro,PRAHOVA,,Primarie
"ZALAU",primaria@zalausj.ro,SALAJ,,Primarie Municipiu
"CEHU SILVANIEI",primaria_cehu@yahoo.com,SALAJ,,Primarie Oras
"JIBOU",primaria_jibou@yahoo.com,SALAJ,,Primarie Oras
"SIMLEU SILVANIEI",primaria_simleu@yahoo.com,SALAJ,,Primarie Oras
"ALMASU",primariaalmasu.salaj@yahoo.com,SALAJ,,Primarie
"BABENI",primaria.babeni@yahoo.com,SALAJ,,Primarie
"BALAN",primariabalan@yahoo.com,SALAJ,,Primarie
"BANISOR",primaria_banisor@yahoo.com,SALAJ,,Primarie
"BENESAT",benesatsj@yahoo.com,SALAJ,,Primarie
"BOBOTA",primariabobota@yahoo.com,SALAJ,,Primarie
"BOCSA",primariabocsasj@yahoo.com,SALAJ,,Primarie
"BOGHIS",primariaboghis@yahoo.com,SALAJ,,Primarie
"BUCIUMI",primaria.buciumi@samtv.ro,SALAJ,,Primarie
"CAMAR",primariacamar@yahoo.com,SALAJ,,Primarie
"CHIESD",viozaha@gmail.com,SALAJ,,Primarie
"CIZER",primariacizer@yahoo.com,SALAJ,,Primarie
"COSEIU",primariacoseiu@yahoo.com,SALAJ,,Primarie
"CRASNA",primaria@crasna.ro,SALAJ,,Primarie
"CREACA",primaria_creaca@samtv.ro,SALAJ,,Primarie
"CRISENI",primaria.criseni@gmail.com,SALAJ,,Primarie
"CRISTOLT",primariacristolt@yahoo.com,SALAJ,,Primarie
"CUZAPLAC",primariacuzaplac@yahoo.com,SALAJ,,Primarie
"DOBRIN",primariadobrin@yahoo.com,SALAJ,,Primarie
"DRAGU",primariadragu@yahoo.com,SALAJ,,Primarie
"FILDU DE JOS",primariafildu@yahoo.com,SALAJ,,Primarie
"GARBOU",primariagirbou@yahoo.com,SALAJ,,Primarie
"HALMASD",primariahalmasd@yahoo.com,SALAJ,,Primarie
"HERECLEAN",primariahereclean@yahoo.com,SALAJ,,Primarie
"HIDA",primarie_hida@samtv.ro,SALAJ,,Primarie
"HOROATU CRASNEI",primaria_horoat@yahoo.com,SALAJ,,Primarie
"IP",primipsj@yahoo.com,SALAJ,,Primarie
"LETCA",primarialetca@yahoo.com,SALAJ,,Primarie
"LOZNA",primaria_lozna@yahoo.com,SALAJ,,Primarie
"MAERISTE",primariamaeriste@yahoo.com,SALAJ,,Primarie
"MARCA",primariamarca@yahoo.com,SALAJ,,Primarie
"MESESENII DE JOS",meseseni@gmail.com,SALAJ,,Primarie
"MIRSID",primaria.mirsid@samtv.ro,SALAJ,,Primarie
"NAPRADEA",primarianapradea@yahoo.com,SALAJ,,Primarie
"NUSFALAU",primarianusfalau@yahoo.com,SALAJ,,Primarie
"PERICEI",periceisj@gmail.com,SALAJ,,Primarie
"PLOPIS",primaria_plopis@yahoo.com,SALAJ,,Primarie
"ROMANASI",primariaromanasi@yahoo.com,SALAJ,,Primarie
"RUS",primariarus@yahoo.com,SALAJ,,Primarie
"SAG",primariasag@yahoo.com,SALAJ,,Primarie
"SAMSUD",samsudsj@yahoo.com,SALAJ,,Primarie
"SANMIHAIU ALMASULUI",primarie_sinmihai@samtv.ro,SALAJ,,Primarie
"SARMASAG",primariasarmasag@yahoo.com,SALAJ,,Primarie
"SIMISNA",primariasimisna@yahoo.com,SALAJ,,Primarie
"SOMES-ODORHEI",somesodorheicj@yahoo.co.uk,SALAJ,,Primarie
"SURDUC",primaria_surduc@yahoo.com,SALAJ,,Primarie
"TREZNEA",primarie_treznea@samtv.ro,SALAJ,,Primarie
"VALCAU DE JOS",secretar_valcau@yahoo.com,SALAJ,,Primarie
"VARSOLT",primariavirsolt@gmail.com,SALAJ,,Primarie
"ZALHA",primariazalha@yahoo.com,SALAJ,,Primarie
"ZIMBOR",primariazimbor@yahoo.com,SALAJ,,Primarie
"SATU MARE",primaria@satu-mare.ro,SATU MARE,,Primarie Municipiu
"CAREI",primariacar@yahoo.com,SATU MARE,,Primarie Municipiu
"ARDUD",primaria.ardud@yahoo.com,SATU MARE,,Primarie Oras
"LIVADA",primarialivadasm@yahoo.com,SATU MARE,,Primarie Oras
"NEGRESTI-OAS",primarie@negresti-oas.ro,SATU MARE,,Primarie Oras
"TASNAD",office@primariatasnad.ro,SATU MARE,,Primarie Oras
"ACIS",primariaacas@yahoo.com,SATU MARE,,Primarie
"AGRIS",primaria_agris@yahoo.com,SATU MARE,,Primarie
"ANDRID",primariaandrid@yahoo.com,SATU MARE,,Primarie
"APA",primaria.apa@gmail.com,SATU MARE,,Primarie
"BARSAU",primariabarsau@yahoo.com,SATU MARE,,Primarie
"BATARCI",primaria_batarci@yahoo.com,SATU MARE,,Primarie
"BELTIUG",primaria.beltiug@yahoo.com,SATU MARE,,Primarie
"BERVENI",primberveni@yahoo.com,SATU MARE,,Primarie
"BIXAD",primaria_bixad@yahoo.com,SATU MARE,,Primarie
"BOTIZ",primaria_botiz@yahoo.com,SATU MARE,,Primarie
"CALINESTI-OAS",primariacalinestioas@yahoo.com,SATU MARE,,Primarie
"CAMARZANA",primariacamarzana@gmail.com,SATU MARE,,Primarie
"CAMIN",primaria_camin@yahoo.com,SATU MARE,,Primarie
"CAPLENI",secretar@capleni.ro,SATU MARE,,Primarie
"CAUAS",primariacauas@yahoo.com,SATU MARE,,Primarie
"CEHAL",primaria.cehal@yahoo.com,SATU MARE,,Primarie
"CERTEZE",certezeprimaria@yahoo.com,SATU MARE,,Primarie
"CIUMESTI",primariaciumesti@yahoo.com,SATU MARE,,Primarie
"CRAIDOROLT",office@craidorolt.ro,SATU MARE,,Primarie
"CRUCISOR",primaria_crucisor@yahoo.com,SATU MARE,,Primarie
"CULCIU",primaria.culciu@yahoo.com,SATU MARE,,Primarie
"DOBA",primariadoba@yahoo.com,SATU MARE,,Primarie
"DOROLT",primar@primariadorolt.ro,SATU MARE,,Primarie
"FOIENI",contact@consiliullocalfoieni.ro,SATU MARE,,Primarie
"GHERTA MICA",primar@primariaghertamica.ro,SATU MARE,,Primarie
"HALMEU",primariahalmeu@yahoo.com,SATU MARE,,Primarie
"HODOD",secretarhodod@yahoo.com,SATU MARE,,Primarie
"HOMOROADE",secretar@primariahomoroade.ro,SATU MARE,,Primarie
"LAZURI",primaria@lazuri.ro,SATU MARE,,Primarie
"MEDIESU AURIT",primariamediesuaurit@gmail.com,SATU MARE,,Primarie
"MICULA",primariamicula@yahoo.com,SATU MARE,,Primarie
"MOFTIN",primariamoftin@yahoo.com,SATU MARE,,Primarie
