Nume,Email,Judet,Telefon,Tip
"VALEA VIILOR",primaria.valeaviilor@sibiu.stslink.ro,JUDETUL SIBIU,,Primarie
"VALISOARA",primaria.valisoara@yahoo.com,JUDETUL HUNEDOARA,,Primarie
"VICTORIA",primaria.victoria@yahoo.com,JUDETUL BRASOV,,Primarie
"VIISOARA",primaria.viisoara@cjbihor.ro,JUDETUL BIHOR,,Primarie
"VINTU DE JOS",primaria.vint@yahoo.com,JUDETUL ALBA,,Primarie
"VARCIOROG",primaria.virciorog@cjbihor.ro,JUDETUL BIHOR,,Primarie
"VISTEA",primaria.vistea@yahoo.com,JUDETUL BRASOV,,Primarie
"VLADESTI",primaria.vladesti@gmail.com,JUDETUL VALCEA,,Primarie
"VULTURESTI",primaria.vulturesti@yahoo.com,JUDETUL VASLUI,,Primarie
"VICTOR VLAD DELAMARINA",primaria.vvdelamarina@cjtimis.ro,JUDETUL TIMIS,,Primarie
"ZAMBREASCA",primaria.zimbreasca@gmail.com,JUDETUL TELEORMAN,,Primarie
"1 DECEMBRIE",primaria1dec@yahoo.com,JUDETUL ILFOV,,Primarie
"VERGULEASA",primaria2007@clicknet.ro,JUDETUL OLT,,Primarie
"APATA",primaria57apata@yahoo.com,JUDETUL BRASOV,,Primarie
"ARDUSAT",primaria@ardusat.ro,JUDETUL MARAMURES,,Primarie
"BAHNA",primaria@bahna.ro,JUDETUL NEAMT,,Primarie
"BAIA SPRIE",primaria@baiasprie.ro,JUDETUL MARAMURES,,Primarie
"BALACIU",primaria@balaciu.ro,JUDETUL IALOMITA,,Primarie
"BALS",primaria@bals.ro,JUDETUL OLT,,Primarie
"BELINT",primaria@belint.ro,JUDETUL TIMIS,,Primarie
"BIRA",primaria@bira.ro,JUDETUL NEAMT,,Primarie
"BOBICESTI",primaria@bobicesti.ro,JUDETUL OLT,,Primarie
"BUMBESTI-JIU",primaria@bumbesti-jiu.ro,JUDETUL GORJ,,Primarie
"CAMPIA TURZII",primaria@campiaturzii.ro,JUDETUL CLUJ,,Primarie
"CAMPULUNG MOLDOVENESC",primaria@campulungmoldovenesc.ro,JUDETUL SUCEAVA,,Primarie
"CENAD",primaria@cenad.ro,JUDETUL TIMIS,,Primarie
"CERNAVODA",primaria@cernavoda.ro,JUDETUL CONSTANTA,,Primarie
"CIOFRANGENI",primaria@ciofrangeni.cjarges.ro,JUDETUL ARGES,,Primarie
"COSTISA",primaria@comunacostisa.ro,JUDETUL NEAMT,,Primarie
"CUDALBI",primaria@comunacudalbi.ro,JUDETUL GALATI,,Primarie
"DELENI",primaria@comunadeleni.ro,JUDETUL IASI,,Primarie
"GRINTIES",primaria@comunagrinties.ro,JUDETUL NEAMT,,Primarie
"ICUSESTI",primaria@comunaicusesti.ro,JUDETUL NEAMT,,Primarie
"PLOPANA",primaria@comunaplopana.ro,JUDETUL BACAU,,Primarie
"ROMANI",primaria@comunaromani.ro,JUDETUL NEAMT,,Primarie
"ROSIORI",primaria@comunarosiori.ro,JUDETUL BACAU,,Primarie
"SANT",primaria@comunasant.ro,JUDETUL BISTRITA-NASAUD,,Primarie
"SOLONT",primaria@comunasolont.ro,JUDETUL BACAU,,Primarie
"CRASNA",primaria@crasna.ro,JUDETUL SALAJ,,Primarie
"DEJ",primaria@dej.ro,JUDETUL CLUJ,,Primarie
"DELENI",primaria@delenivaslui.ro,JUDETUL VASLUI,,Primarie
"DRAGOSLAVELE",primaria@dragoslavele.ro,JUDETUL ARGES,,Primarie
"LUPENI",primaria@e-lupeni.ro,JUDETUL HUNEDOARA,,Primarie
"FARCASA",primaria@farcasa-mm.ro,JUDETUL MARAMURES,,Primarie
"LUNCA DE SUS",primaria@gyimesfelsolok.ro,JUDETUL HARGHITA,,Primarie
"LAZURI",primaria@lazuri.ro,JUDETUL SATU MARE,,Primarie
"MAGURELE",primaria@magurele.ro,JUDETUL ILFOV,,Primarie
"MAHMUDIA",primaria@mahmudia.ro,JUDETUL TULCEA,,Primarie
"MARGHITA",primaria@marghita.ro,JUDETUL BIHOR,,Primarie
"MARTINESTI",primaria@martinesti.ro,JUDETUL HUNEDOARA,,Primarie
"MIERCUREA CIUC",primaria@miercureaciuc.ro,JUDETUL HARGHITA,,Primarie
"NICULESTI",primaria@niculesti.ro,JUDETUL DAMBOVITA,,Primarie
"ORASTIE",primaria@orastie.info.ro,JUDETUL HUNEDOARA,,Primarie
"HOREZU",primaria@orasul-horezu.ro,JUDETUL VALCEA,,Primarie
"PALEU",primaria@paleu.ro,JUDETUL BIHOR,,Primarie
"PAUNESTI",primaria@paunesti.ro,JUDETUL VRANCEA,,Primarie
"MOLDOVA NOUA",primaria@pmn.ro,JUDETUL CARAS-SEVERIN,,Primarie
"POIANA  ILVEI",primaria@poianailvei.com,JUDETUL BISTRITA-NASAUD,,Primarie
"POIANA TEIULUI",primaria@poianateiului.ro,JUDETUL NEAMT,,Primarie
"POIANA VADULUI",primaria@poianavadului.ro,JUDETUL ALBA,,Primarie
"PORUMBESTI",primaria@porumbesti.eu,JUDETUL SATU MARE,,Primarie
"BAILE GOVORA",primaria@primaria-baile-govora.ro,JUDETUL VALCEA,,Primarie
"BORSEC",primaria@primaria-borsec.ro,JUDETUL HARGHITA,,Primarie
"SOPARLITA",primaria@primaria-soparlita.ro,JUDETUL OLT,,Primarie
"BICAZ-CHEI",primaria@primariabicazchei.ro,JUDETUL NEAMT,,Primarie
"BISTRITA",primaria@primariabistrita.ro,JUDETUL BISTRITA-NASAUD,,Primarie
"BOTOSANI",primaria@primariabt.ro,JUDETUL BOTOSANI,,Primarie
"CETATE",primaria@primariacetatebn.ro,JUDETUL BISTRITA-NASAUD,,Primarie
"COSTESTI",primaria@primariacostestiag.ro,JUDETUL ARGES,,Primarie
"CUGIR",primaria@primariacugir.ro,JUDETUL ALBA,,Primarie
"DROBETA-TURNU SEVERIN",primaria@primariadrobeta.ro,JUDETUL MEHEDINTI,,Primarie
"LIVEZILE",primaria@primarialivezile.ro,JUDETUL ALBA,,Primarie
"MEDIAS",primaria@primariamedias.ro,JUDETUL SIBIU,,Primarie
"MOTRU",primaria@primariamotru.ro,JUDETUL GORJ,,Primarie
"OCNA SUGATAG",primaria@primariaocnasugatag.ro,JUDETUL MARAMURES,,Primarie
"PITESTI",primaria@primariapitesti.ro,JUDETUL ARGES,,Primarie
"ROSIA MONTANA",primaria@primariarosiamontana.ro,JUDETUL ALBA,,Primarie
"SANMARTIN",primaria@primariasanmartin.ro,JUDETUL CLUJ,,Primarie
"SECUIENI",primaria@primariasecuieni.ro,JUDETUL NEAMT,,Primarie
"SIGHETU MARMATIEI",primaria@primariasighet.ro,JUDETUL MARAMURES,,Primarie
"STANESTI",primaria@primariastanestivl.ro,JUDETUL VALCEA,,Primarie
"STEFAN CEL MARE",primaria@primariastefan.ro,JUDETUL CALARASI,,Primarie
"TRIFESTI",primaria@primariatrifesti.ro,JUDETUL NEAMT,,Primarie
"VERNESTI",primaria@primariavernesti.ro,JUDETUL BUZAU,,Primarie
"RAMNICU VALCEA",primaria@primariavl.ro,JUDETUL VALCEA,,Primarie
"PUCHENII MARI",primaria@pucheniimari.ro,JUDETUL PRAHOVA,,Primarie
"RACU",primaria@racu.ro,JUDETUL HARGHITA,,Primarie
"SACOSU TURCESC",primaria@sacosuturcesc.ro,JUDETUL TIMIS,,Primarie
"SANNICOLAU MARE",primaria@sannicolau-mare.ro,JUDETUL TIMIS,,Primarie
"SATU MARE",primaria@satu-mare.ro,JUDETUL SATU MARE,,Primarie
"SEMLAC",primaria@semlac.ro,JUDETUL ARAD,,Primarie
"SLATINA-TIMIS",primaria@slatinatimis.ro,JUDETUL CARAS-SEVERIN,,Primarie
"STEFAN CEL MARE",primaria@stefancelmarevaslui.ro,JUDETUL VASLUI,,Primarie
"STEFANESTI",primaria@stefanesti-bt.ro,JUDETUL BOTOSANI,,Primarie
"STOLNICENI PRAJESCU",primaria@stolniceni.ro,JUDETUL IASI,,Primarie
"SUSENI",primaria@suseni.ro,JUDETUL HARGHITA,,Primarie
"TAZLAU",primaria@tazlau.ro,JUDETUL NEAMT,,Primarie
"TIREAM",primaria@tiream.ro,JUDETUL SATU MARE,,Primarie
"TARGU OCNA",primaria@tirguocna.ro,JUDETUL BACAU,,Primarie
"TORMAC",primaria@tormac.ro,JUDETUL TIMIS,,Primarie
"VALEA URSULUI",primaria@valeaursului.ro,JUDETUL NEAMT,,Primarie
"VATRA DORNEI",primaria@vatra-dornei.ro,JUDETUL SUCEAVA,,Primarie
"VOITEG",primaria@voiteg.ro,JUDETUL TIMIS,,Primarie
"VOSLABENI",primaria@voslobeni.ro,JUDETUL HARGHITA,,Primarie
"CARBUNARI",primaria@yahoo.com,JUDETUL CARAS-SEVERIN,,Primarie
"ZALAU",primaria@zalausj.ro,JUDETUL SALAJ,,Primarie
"ZARNESTI",primaria@zarnesti.net,JUDETUL BRASOV,,Primarie
"ADASENI",primaria_adaseni@yahoo.com,JUDETUL BOTOSANI,,Primarie
"AGRIS",primaria_agris@yahoo.com,JUDETUL SATU MARE,,Primarie
"ALEXANDRU I. CUZA",primaria_aicuza@yahoo.com,JUDETUL IASI,,Primarie
"ALBAC",primaria_albac@yahoo.com,JUDETUL ALBA,,Primarie
"ALBESTII DE ARGES",primaria_albestiidearges@yahoo.com,JUDETUL ARGES,,Primarie
"ALEXENI",primaria_alexeni@yahoo.com,JUDETUL IALOMITA,,Primarie
"ALIMAN",primaria_aliman@yahoo.com,JUDETUL CONSTANTA,,Primarie
"ALMA",primaria_alma@yahoo.com,JUDETUL SIBIU,,Primarie
"ALMASU MARE",primaria_almasu_mare@yahoo.com,JUDETUL ALBA,,Primarie
"ALEXANDRU ODOBESCU",primaria_alodobescu@yahoo.com,JUDETUL CALARASI,,Primarie
"ALUNU",primaria_alunu@yahoo.com,JUDETUL VALCEA,,Primarie
"AMARASTI",primaria_amarasti@yahoo.com,JUDETUL VALCEA,,Primarie
"ARBORE",primaria_arbore@yahoo.com,JUDETUL SUCEAVA,,Primarie
"ARMENIS",primaria_armenis@yahoo.com,JUDETUL CARAS-SEVERIN,,Primarie
"ASAU",primaria_asau@yahoo.com,JUDETUL BACAU,,Primarie
"ATEL",primaria_atel@yahoo.com,JUDETUL SIBIU,,Primarie
"AVRAMENI",primaria_avrameni@yahoo.com,JUDETUL BOTOSANI,,Primarie
"AXENTE SEVER",primaria_axsever@yahoo.com,JUDETUL SIBIU,,Primarie
"BABENI",primaria_babeni@yahoo.com,JUDETUL VALCEA,,Primarie
"BAITA DE SUB CODRU",primaria_baita@yahoo.com,JUDETUL MARAMURES,,Primarie
"BALACEANA",primaria_balaceana@yahoo.com,JUDETUL SUCEAVA,,Primarie
"BALENI",primaria_baleni@yahoo.com,JUDETUL DAMBOVITA,,Primarie
"BALILESTI",primaria_balilesti@yahoo.com,JUDETUL ARGES,,Primarie
"BANISOR",primaria_banisor@yahoo.com,JUDETUL SALAJ,,Primarie
"BARBATESTI",primaria_barbatesti@yahoo.com,JUDETUL VALCEA,,Primarie
"BARBULETU",primaria_barbuletu@yahoo.com,JUDETUL DAMBOVITA,,Primarie
"BARCANESTI",primaria_barcanesti@yahoo.com,JUDETUL PRAHOVA,,Primarie
"BASESTI",primaria_basesti@yahoo.com,JUDETUL MARAMURES,,Primarie
"BATARCI",primaria_batarci@yahoo.com,JUDETUL SATU MARE,,Primarie
"BAIA DE ARAMA",primaria_bda@yahoo.com,JUDETUL MEHEDINTI,,Primarie
"BELCESTI",primaria_belcesti@yahoo.com,JUDETUL IASI,,Primarie
"BERBESTI",primaria_berbestivl2006@yahoo.com,JUDETUL VALCEA,,Primarie
"BERCENI",primaria_berceni@yahoo.com,JUDETUL ILFOV,,Primarie
"BERLISTE",primaria_berliste@yahoo.com,JUDETUL CARAS-SEVERIN,,Primarie
"BETHAUSEN",primaria_bethausen@yahoo.com,JUDETUL TIMIS,,Primarie
"BEZDEAD",primaria_bezdead@yahoo.com,JUDETUL DAMBOVITA,,Primarie
"BILBOR",primaria_bilbor@yahoo.com,JUDETUL HARGHITA,,Primarie
"BILCA",primaria_bilca@yahoo.com,JUDETUL SUCEAVA,,Primarie
"BIXAD",primaria_bixad@yahoo.com,JUDETUL SATU MARE,,Primarie
"BLAGESTI",primaria_blagesti@yahoo.com,JUDETUL BACAU,,Primarie
"BLANDESTI",primaria_blandesti@yahoo.com,JUDETUL BOTOSANI,,Primarie
"BOGDANA",primaria_bogdana@yahoo.com,JUDETUL VASLUI,,Primarie
"BOISOARA",primaria_boisoara@yahoo.com,JUDETUL VALCEA,,Primarie
"BOIU MARE",primaria_boiumare@yahoo.com,JUDETUL MARAMURES,,Primarie
"BOLBOSI",primaria_bolbosi@yahoo.com,JUDETUL GORJ,,Primarie
"BOLDESTI-GRADISTEA",primaria_boldesti_gradistea@yahoo.com,JUDETUL PRAHOVA,,Primarie
"BORANESTI",primaria_boranesti@yahoo.com,JUDETUL IALOMITA,,Primarie
"BOROD",primaria_borod@yahoo.com,JUDETUL BIHOR,,Primarie
"BOTIZ",primaria_botiz@yahoo.com,JUDETUL SATU MARE,,Primarie
"BRADULET",primaria_bradulet@yahoo.com,JUDETUL ARGES,,Primarie
"BRAESTI",primaria_braesti@yahoo.com,JUDETUL BUZAU,,Primarie
"BRAESTI",primaria_braesti_iasi@yahoo.com,JUDETUL IASI,,Primarie
"BRANESTI",primaria_branesti@yahoo.com,JUDETUL ILFOV,,Primarie
"BRANISTEA",primaria_branistea@yahoo.com,JUDETUL GALATI,,Primarie
"BREAZA",primaria_breazabz@yahoo.com,JUDETUL BUZAU,,Primarie
"BREBU",primaria_brebu@yahoo.com,JUDETUL CARAS-SEVERIN,,Primarie
"BRESTOVAT",primaria_brestovat@yahoo.com,JUDETUL TIMIS,,Primarie
"BREZOAELE",primaria_brezoaele@yahoo.com,JUDETUL DAMBOVITA,,Primarie
"BROSTENI",primaria_brosteni@yahoo.com,JUDETUL SUCEAVA,,Primarie
"BRUSTURI",primaria_brusturi@yahoo.com,JUDETUL NEAMT,,Primarie
"BUCIUMENI",primaria_buciumeni_gl@yahoo.com,JUDETUL GALATI,,Primarie
"BUCU",primaria_bucu@yahoo.com,JUDETUL IALOMITA,,Primarie
"BUDESTI",primaria_budesti@clicknet.ro,JUDETUL CALARASI,,Primarie
"BUHOCI",primaria_buhoci@yahoo.com,JUDETUL BACAU,,Primarie
"BUNESTI",primaria_bunesti@yahoo.com,JUDETUL VALCEA,,Primarie
"BUNILA",primaria_bunila@yahoo.com,JUDETUL HUNEDOARA,,Primarie
"BUTEA",primaria_butea@yahoo.com,JUDETUL IASI,,Primarie
"CAIANU",primaria_caianu@yahoo.com,JUDETUL CLUJ,,Primarie
"CAINENI",primaria_caineni08@yahoo.com,JUDETUL VALCEA,,Primarie
"CAJVANA",primaria_cajvana@yahoo.com,JUDETUL SUCEAVA,,Primarie
"CALIMANESTI",primaria_calimanesti@yahoo.com,JUDETUL VALCEA,,Primarie
"CALNIC",primaria_calnic@yahoo.com,JUDETUL ALBA,,Primarie
"CAMIN",primaria_camin@yahoo.com,JUDETUL SATU MARE,,Primarie
"CANDESTI",primaria_candesti@yahoo.com,JUDETUL NEAMT,,Primarie
"CARCALIU",primaria_carcaliu@yahoo.com,JUDETUL TULCEA,,Primarie
"C.A. ROSETTI",primaria_carosetti@yahoo.com,JUDETUL BUZAU,,Primarie
"CARPINIS",primaria_carpinis@yahoo.com,JUDETUL TIMIS,,Primarie
"CASIN",primaria_casin@yahoo.com,JUDETUL BACAU,,Primarie
"CEAHLAU",primaria_ceahlau@yahoo.com,JUDETUL NEAMT,,Primarie
"CEHU SILVANIEI",primaria_cehu@yahoo.com,JUDETUL SALAJ,,Primarie
"CERNICA",primaria_cernica@yahoo.com,JUDETUL ILFOV,,Primarie
"CERNISOARA",primaria_cernisoara@yahoo.com,JUDETUL VALCEA,,Primarie
"CERTEJU DE SUS",primaria_certejudesus@yahoo.com,JUDETUL HUNEDOARA,,Primarie
"CHILIA VECHE",primaria_chilia_veche@yahoo.com,JUDETUL TULCEA,,Primarie
"VALEA CHIOARULUI",primaria_chioar@yahoo.com,JUDETUL MARAMURES,,Primarie
"CHIRPAR",primaria_chirpar@yahoo.com,JUDETUL SIBIU,,Primarie
"CHIUZA",primaria_chiuza@yahoo.com,JUDETUL BISTRITA-NASAUD,,Primarie
"CALNIC",primaria_cilnic@yahoo.com,JUDETUL GORJ,,Primarie
"CAMPENI",primaria_cimpeni@yahoo.com,JUDETUL ALBA,,Primarie
"CIOLANESTI",primaria_ciolanesti@yahoo.com,JUDETUL TELEORMAN,,Primarie
"CIUCEA",primaria_ciucea@yahoo.com,JUDETUL CLUJ,,Primarie
"CIUDANOVITA",primaria_ciudanovita@yahoo.com,JUDETUL CARAS-SEVERIN,,Primarie
"CIUMEGHIU",primaria_ciumeghiu@yahoo.com,JUDETUL BIHOR,,Primarie
"CIURILA",primaria_ciurila@yahoo.com,JUDETUL CLUJ,,Primarie
"CORBII MARI",primaria_cm@yahoo.com,JUDETUL DAMBOVITA,,Primarie
"COAS",primaria_coas@yahoo.com,JUDETUL MARAMURES,,Primarie
"COLTAU",primaria_coltau@yahoo.com,JUDETUL MARAMURES,,Primarie
"LOGRESTI",primaria_com.logresti@yahoo.com,JUDETUL GORJ,,Primarie
"TIGANASI",primaria_com_tiganasi@yahoo.com,JUDETUL IASI,,Primarie
"BUJORENI",primaria_combujoreni@yahoo.com,JUDETUL VALCEA,,Primarie
"DARMANESTI",primaria_comdarmanesti@yahoo.com,JUDETUL SUCEAVA,,Primarie
"COMISANI",primaria_comisani@yahoo.com,JUDETUL DAMBOVITA,,Primarie
"JIBERT",primaria_comunajibert@yahoo.com,JUDETUL BRASOV,,Primarie
"PALTINOASA",primaria_comunei_paltinoasa@yahoo.com,JUDETUL SUCEAVA,,Primarie
"RACOVA",primaria_comunei_racova@yahoo.com,JUDETUL BACAU,,Primarie
"TOMESTI",primaria_comunei_tomesti@yahoo.co.uk,JUDETUL IASI,,Primarie
"COPSA MICA",primaria_copsa@birotec.ro,JUDETUL SIBIU,,Primarie
"CORBENI",primaria_corbeni@yahoo.com,JUDETUL ARGES,,Primarie
"CORDARENI",primaria_cordareni@yahoo.com,JUDETUL BOTOSANI,,Primarie
"CORNI",primaria_corni@yahoo.com,JUDETUL GALATI,,Primarie
"COSMINELE",primaria_cosminele@yahoo.com,JUDETUL PRAHOVA,,Primarie
"COSTESTI",primaria_costesti@yahoo.com,JUDETUL VALCEA,,Primarie
"COTESTI",primaria_cotesti@yahoo.com,JUDETUL VRANCEA,,Primarie
"COTNARI",primaria_cotnari@yahoo.com,JUDETUL IASI,,Primarie
"COZIENI",primaria_cozieni@yahoo.com,JUDETUL BUZAU,,Primarie
"CREACA",primaria_creaca@samtv.ro,JUDETUL SALAJ,,Primarie
"CRUCEA",primaria_crucea@yahoo.com,JUDETUL SUCEAVA,,Primarie
"CRUCISOR",primaria_crucisor@yahoo.com,JUDETUL SATU MARE,,Primarie
"CUCA",primaria_cuca@gk.ro,JUDETUL GALATI,,Primarie
"CUMPANA",primaria_cumpana@yahoo.com,JUDETUL CONSTANTA,,Primarie
"CURTEA",primaria_curtea@yahoo.com,JUDETUL TIMIS,,Primarie
"CUZA VODA",primaria_cuza_voda@yahoo.com,JUDETUL CALARASI,,Primarie
"DARASTI-ILFOV",primaria_darasti_ilfov@yahoo.com,JUDETUL ILFOV,,Primarie
"DARMANESTI",primaria_darmanesti@yahoo.com,JUDETUL BACAU,,Primarie
"DAVIDESTI",primaria_davidesti@yahoo.com,JUDETUL ARGES,,Primarie
"DERNA",primaria_derna@yahoo.com,JUDETUL BIHOR,,Primarie
"DETA",primaria_deta@net69.ro,JUDETUL TIMIS,,Primarie
"DOBARCENI",primaria_dobirceni@yahoo.com,JUDETUL BOTOSANI,,Primarie
"DOBRESTI",primaria_dobresti_ag@yahoo.com,JUDETUL ARGES,,Primarie
"DOCLIN",primaria_doclin@cs.ro,JUDETUL CARAS-SEVERIN,,Primarie
"DOLHESTI",primaria_dolhesti@yahoo.com,JUDETUL SUCEAVA,,Primarie
"DRIDU",primaria_dridu@yahoo.com,JUDETUL IALOMITA,,Primarie
"DUDA-EPURENI",primaria_duda_epureni@yahoo.com,JUDETUL VASLUI,,Primarie
"DUMBRAVENI",primaria_dumbraveni@yahoo.com,JUDETUL SIBIU,,Primarie
"DUMITRITA",primaria_dumitrita@yahoo.com,JUDETUL BISTRITA-NASAUD,,Primarie
"FANTANA MARE",primaria_fantana_mare@yahoo.com,JUDETUL SUCEAVA,,Primarie
"FANTANELE",primaria_fantanele@yahoo.com,JUDETUL CONSTANTA,,Primarie
"FERESTI",primaria_feresti@yahoo.com,JUDETUL VASLUI,,Primarie
"FARDEA",primaria_firdea@yahoo.com,JUDETUL TIMIS,,Primarie
"FRASIN",primaria_frasin@yahoo.com,JUDETUL SUCEAVA,,Primarie
"FRATAUTII NOI",primaria_fratautiinoi@yahoo.com,JUDETUL SUCEAVA,,Primarie
"FRATAUTII VECHI",primaria_fratautiivechi@yahoo.com,JUDETUL SUCEAVA,,Primarie
"FRECATEI",primaria_frecatei@yahoo.com,JUDETUL TULCEA,,Primarie
"FRUMUSANI",primaria_frumusani@yahoo.com,JUDETUL CALARASI,,Primarie
"GADINTI",primaria_gadinti@yahoo.com,JUDETUL NEAMT,,Primarie
"GALICEA",primaria_galicea@yahoo.com,JUDETUL VALCEA,,Primarie
"GANEASA",primaria_ganeasa@yahoo.com,JUDETUL ILFOV,,Primarie
"GARDANI",primaria_gardani@yahoo.com,JUDETUL MARAMURES,,Primarie
"GATAIA",primaria_gataia@yahoo.com,JUDETUL TIMIS,,Primarie
"GHEORGHE DOJA",primaria_gh_doja@yahoo.com,JUDETUL IALOMITA,,Primarie
"GHERGHESTI",primaria_gherghesti@yahoo.com,JUDETUL VASLUI,,Primarie
"GHERGHITA",primaria_gherghita@yahoo.com,JUDETUL PRAHOVA,,Primarie
"GHILAD",primaria_ghilad@yahoo.com,JUDETUL TIMIS,,Primarie
"GHIMPATI",primaria_ghimpati2007@yahoo.com,JUDETUL GIURGIU,,Primarie
"GIULVAZ",primaria_giulvaz@yahoo.com,JUDETUL TIMIS,,Primarie
"GOLESTI",primaria_golesti@yahoo.com,JUDETUL VALCEA,,Primarie
"GRADINA",primaria_gradina@yahoo.com,JUDETUL CONSTANTA,,Primarie
"GRADINARI",primaria_gradinari_gr@yahoo.com,JUDETUL GIURGIU,,Primarie
"GRIVITA",primaria_grivita2000@yahoo.com,JUDETUL VASLUI,,Primarie
"GROJDIBODU",primaria_grojdibodu@yahoo.com,JUDETUL OLT,,Primarie
"GROPNITA",primaria_gropnita@email.ro,JUDETUL IASI,,Primarie
"GURA IALOMITEI",primaria_guraialomitei@yahoo.com,JUDETUL IALOMITA,,Primarie
"GURA VADULUI",primaria_guravadului@yahoo.com,JUDETUL PRAHOVA,,Primarie
"GURBANESTI",primaria_gurbanesti@yahoo.com,JUDETUL CALARASI,,Primarie
"GUSOENI",primaria_gusoieni@yahoo.com,JUDETUL VALCEA,,Primarie
"HANTESTI",primaria_hantesti@yahoo.com,JUDETUL SUCEAVA,,Primarie
"HARMANESTI",primaria_harmanesti@yahoo.com,JUDETUL IASI,,Primarie
"HERASTI",primaria_herasti@yahoo.com,JUDETUL GIURGIU,,Primarie
"HOLBAV",primaria_holbav@yahoo.com,JUDETUL BRASOV,,Primarie
"HOPARTA",primaria_hoparta@yahoo.com,JUDETUL ALBA,,Primarie
"HOROATU CRASNEI",primaria_horoat@yahoo.com,JUDETUL SALAJ,,Primarie
"HORODNIC DE JOS",primaria_horodnicdejos@yahoo.com,JUDETUL SUCEAVA,,Primarie
"IANA",primaria_iana@yahoo.com,JUDETUL VASLUI,,Primarie
"IASLOVAT",primaria_iaslovat@yahoo.com,JUDETUL SUCEAVA,,Primarie
"IBANESTI",primaria_ibanesti_vs@yahoo.com,JUDETUL VASLUI,,Primarie
"I.C.BRATIANU",primaria_icbratianu@yahoo.com,JUDETUL TULCEA,,Primarie
"ICOANA",primaria_icoana_olt@yahoo.com,JUDETUL OLT,,Primarie
"IECEA MARE",primaria_ieceamare@yahoo.com,JUDETUL TIMIS,,Primarie
"ILISESTI",primaria_ilisesti@yahoo.com,JUDETUL SUCEAVA,,Primarie
"IONESTI",primaria_ionesti_vl@yahoo.com,JUDETUL VALCEA,,Primarie
"ION NECULCE",primaria_ionneculce2000@yahoo.com,JUDETUL IASI,,Primarie
"ION ROATA",primaria_ionroata@yahoo.com,JUDETUL IALOMITA,,Primarie
"IVESTI",primaria_ivesti@yahoo.com,JUDETUL VASLUI,,Primarie
"IZBICENI",primaria_izbiceni@yahoo.com,JUDETUL OLT,,Primarie
"IZVOARELE",primaria_izvoarele@yahoo.com,JUDETUL TELEORMAN,,Primarie
"IZVORU",primaria_izvoru@yahoo.com,JUDETUL ARGES,,Primarie
"JARISTEA",primaria_jaristea@yahoo.com,JUDETUL VRANCEA,,Primarie
"JIBOU",primaria_jibou@yahoo.com,JUDETUL SALAJ,,Primarie
"JILAVA",primaria_jilava@yahoo.com,JUDETUL ILFOV,,Primarie
"JORASTI",primaria_jorasti@yahoo.com,JUDETUL GALATI,,Primarie
"LAPUSNICU MARE",primaria_lapusnicu_mare@yahoo.com,JUDETUL CARAS-SEVERIN,,Primarie
"LARGU",primaria_largu@yahoo.com,JUDETUL BUZAU,,Primarie
"LEORDINA",primaria_leordina@yahoo.com,JUDETUL MARAMURES,,Primarie
"LIEBLING",primaria_liebling@yahoo.com,JUDETUL TIMIS,,Primarie
"LIVEZILE",primaria_livezile@yahoo.com,JUDETUL BISTRITA-NASAUD,,Primarie
"ALBESTI",primaria_loc.albesti@yahoo.com,JUDETUL CONSTANTA,,Primarie
"LOZNA",primaria_lozna@yahoo.com,JUDETUL SALAJ,,Primarie
"LUNCA",primaria_lu@yahoo.com,JUDETUL TELEORMAN,,Primarie
"LUCIENI",primaria_lucieni@yahoo.com,JUDETUL DAMBOVITA,,Primarie
"LUCIU",primaria_luciu@yahoo.com,JUDETUL BUZAU,,Primarie
"LUNA",primaria_luna@yahoo.com,JUDETUL CLUJ,,Primarie
"LUNCA CORBULUI",primaria_lunca_corbului@yahoo.com,JUDETUL ARGES,,Primarie
"LUNCAVITA",primaria_luncavita@yahoo.com,JUDETUL CARAS-SEVERIN,,Primarie
"LUNGANI",primaria_lungani@yahoo.com,JUDETUL IASI,,Primarie
"LUPSA",primaria_lupsa@yahoo.com,JUDETUL ALBA,,Primarie
"MIHAIL KOGALNICEANU",primaria_m_k_cta@yahoo.com,JUDETUL CONSTANTA,,Primarie
"MACIN",primaria_macin@yahoo.com,JUDETUL TULCEA,,Primarie
"MALUSTENI",primaria_malusteni@yahoo.com,JUDETUL VASLUI,,Primarie
"MANASTIUR",primaria_manastiur@yahoo.com,JUDETUL TIMIS,,Primarie
"MANDRA",primaria_mandra_bv@yahoo.com,JUDETUL BRASOV,,Primarie
"MANOLEASA",primaria_manoleasa@yahoo.com,JUDETUL BOTOSANI,,Primarie
"MARGINA",primaria_margin@yahoo.com,JUDETUL TIMIS,,Primarie
"MASLOC",primaria_masloc@yahoo.com,JUDETUL TIMIS,,Primarie
"MAURENI",primaria_maureni@yahoo.com,JUDETUL CARAS-SEVERIN,,Primarie
"MAVRODIN",primaria_mavrodin@yahoo.com,JUDETUL TELEORMAN,,Primarie
"MIHAI EMINESCU",primaria_me@yahoo.com,JUDETUL BOTOSANI,,Primarie
"MEDGIDIA",primaria_medgidia@yahoo.com,JUDETUL CONSTANTA,,Primarie
"MIHAI BRAVU",primaria_mihaibravu@yahoo.com,JUDETUL TULCEA,,Primarie
"MILAS",primaria_milas@yahoo.com,JUDETUL BISTRITA-NASAUD,,Primarie
