Nume,Email,Judet,Telefon,Tip
AFUMATI,afumati@cjdolj.ro,Dolj,,Primarie Comuna
ALMAJ,almaj@cjdolj.ro,Dolj,,Primarie Comuna
AMARASTII DE JOS,amarastii_de_jos@cjdolj.ro,Dolj,,Primarie Comuna
AMARASTII DE SUS,amarastii_de_sus@cjdolj.ro,Dolj,,Primarie Comuna
APELE VII,apele_vii@cjdolj.ro,Dolj,,Primarie Comuna
ARGETOAIA,argetoaia@cjdolj.ro,Dolj,,Primarie Comuna
BIRCA,barca@cjdolj.ro,Dolj,,Primarie Comuna
BISTRET,bistret@cjdolj.ro,Dolj,,Primarie Comuna
BOTOSESTI-PAIA,botosesti_paia@cjdolj.ro,Dolj,,Primarie Comuna
BRABOVA,brabova@cjdolj.ro,Dolj,,Primarie Comuna
BRADESTI,bradesti@@cjdolj.ro,Dolj,,Primarie Comuna
BRALOSTITA,bralostita@cjdolj.ro,Dolj,,Primarie Comuna
BRATOVOESTI,bratovoesti@cjdolj.ro,Dolj,,Primarie Comuna
BREASTA,breasta@cjdolj.ro,Dolj,,Primarie Comuna
BUCOVAT,bucovat@cjdolj.ro,Dolj,,Primarie Comuna
BULZESTI,bulzesti@cjdolj.ro,Dolj,,Primarie Comuna
CALARASI,calarasi@cjdolj.ro,Dolj,,Primarie Comuna
CALOPAR,calopar@cjdolj.ro,Dolj,,Primarie Comuna
CARAULA,caraula@cjdolj.ro,Dolj,,Primarie Comuna
CARCEA,carcea@cjdolj.ro,Dolj,,Primarie Comuna
CARNA,carna-dunareni@cjdolj.ro,Dolj,,Primarie Comuna
CARPEN,carpen@cjdolj.ro,Dolj,,Primarie Comuna
CASTRANOVA,castranova@cjdolj.ro,Dolj,,Primarie Comuna
CATANE,catane@cjdolj.ro,Dolj,,Primarie Comuna
CELARU,celaru@cjdolj.ro,Dolj,,Primarie Comuna
CERAT,cerat@cjdolj.ro,Dolj,,Primarie Comuna
CERNATESTI,cernatesti@cjdolj.ro,Dolj,,Primarie Comuna
CETATE,cetate@cjdolj.ro,Dolj,,Primarie Comuna
CIOROIASI,cioroiasi@cjdolj.ro,Dolj,,Primarie Comuna
CIUPERCENII NOI,ciupercenii_noi@cjdolj.ro,Dolj,,Primarie Comuna
COSOVENI,cosoveni@cjdolj.ro,Dolj,,Primarie Comuna
COTOFENII DIN DOS,cotofenii_din_dos@cjdolj.ro,Dolj,,Primarie Comuna
COTOFENII DIN FATA,cotofenii_din_fata@cjdolj.ro,Dolj,,Primarie Comuna
DANETI,daneti@cjdolj.ro,Dolj,,Primarie Comuna
DESA,desa@cjdolj.ro,Dolj,,Primarie Comuna
DIOSTI,diosti@cjdolj.ro,Dolj,,Primarie Comuna
DOBRESTI,dobresti@cjdolj.ro,Dolj,,Primarie Comuna
DOBROTESTI,dobrotesti@cjdolj.ro,Dolj,,Primarie Comuna
DRAGOTESTI,dragotesti@cjdolj.ro,Dolj,,Primarie Comuna
DRANIC,dranic@cjdolj.ro,Dolj,,Primarie Comuna
FARCAS,farcas@cjdolj.ro,Dolj,,Primarie Comuna
GALICEA MARE,galicea_mare@cjdolj.ro,Dolj,,Primarie Comuna
GALICIUICA,galiciuica@cjdolj.ro,Dolj,,Primarie Comuna
GHERCESTI,ghercesti@cjdolj.ro,Dolj,,Primarie Comuna
GHIDICI,ghidici@cjdolj.ro,Dolj,,Primarie Comuna
GHINDENI,ghindeni@cjdolj.ro,Dolj,,Primarie Comuna
GIGHERA,gighera@cjdolj.ro,Dolj,,Primarie Comuna
GINGIOVA,gangiova@cjdolj.ro,Dolj,,Primarie Comuna
GIUBEGA,giubega@cjdolj.ro,Dolj,,Primarie Comuna
GIURGITA,giurgita@cjdolj.ro,Dolj,,Primarie Comuna
GOGOSU,gogosu@cjdolj.ro,Dolj,,Primarie Comuna
GOICEA,goicea@cjdolj.ro,Dolj,,Primarie Comuna
GOIESTI,goiesti@cjdolj.ro,Dolj,,Primarie Comuna
GRECESTI,grecesti@cjdolj.ro,Dolj,,Primarie Comuna
INTORSURA,intorsura@cjdolj.ro,Dolj,,Primarie Comuna
ISALNITA,isalnita@cjdolj.ro,Dolj,,Primarie Comuna
IZVOARE,izvoare@cjdolj.ro,Dolj,,Primarie Comuna
LEU,leu@cjdolj.ro,Dolj,,Primarie Comuna
LIPOVU,lipovu@cjdolj.ro,Dolj,,Primarie Comuna
MACESU DE JOS,macesu_de_jos@cjdolj.ro,Dolj,,Primarie Comuna
MACESU DE SUS,macesu_de_sus@cjdolj.ro,Dolj,,Primarie Comuna
MAGLAVIT,maglavit@cjdolj.ro,Dolj,,Primarie Comuna
MALU MARE,malu_mare@cjdolj.ro,Dolj,,Primarie Comuna
MARSANI,mirsani@cjdolj.ro,Dolj,,Primarie Comuna
MELINESTI,melinesti@cjdolj.ro,Dolj,,Primarie Comuna
MISCHII,mischii@cjdolj.ro,Dolj,,Primarie Comuna
MOTATEI,motatei@cjdolj.ro,Dolj,,Primarie Comuna
MURGASI,murgasi@cjdolj.ro,Dolj,,Primarie Comuna
NEGOI,negoi@cjdolj.ro,Dolj,,Primarie Comuna
ORODEL,orodel@cjdolj.ro,Dolj,,Primarie Comuna
OSTROVENI,ostroveni@cjdolj.ro,Dolj,,Primarie Comuna
PERISOR,perisor@cjdolj.ro,Dolj,,Primarie Comuna
PIELESTI,pielesti@cjdolj.ro,Dolj,,Primarie Comuna
PISCU VECHI,piscu_vechi@cjdolj.ro,Dolj,,Primarie Comuna
PLENITA,plenita@cjdolj.ro,Dolj,,Primarie Comuna
PLESOI,plesoi@cjdolj.ro,Dolj,,Primarie Comuna
PODARI,podari@cjdolj.ro,Dolj,,Primarie Comuna
POIANA MARE,poiana_mare@cjdolj.ro,Dolj,,Primarie Comuna
PREDESTI,predesti@cjdolj.ro,Dolj,,Primarie Comuna
RADOVAN,radovan@cjdolj.ro,Dolj,,Primarie Comuna
RAST,rast@cjdolj.ro,Dolj,,Primarie Comuna
ROBANESTI,robanesti@cjdolj.ro,Dolj,,Primarie Comuna
ROJISTE,rojiste@cjdolj.ro,Dolj,,Primarie Comuna
SADOVA,sadova@cjdolj.ro,Dolj,,Primarie Comuna
SALCUTA,salcuta@cjdolj.ro,Dolj,,Primarie Comuna
SCAESTI,scaesti@cjdolj.ro,Dolj,,Primarie Comuna
SEACA DE CAMP,seaca_de_camp@cjdolj.ro,Dolj,,Primarie Comuna
SEACA DE PADURE,seaca_de_padure@cjdolj.ro,Dolj,,Primarie Comuna
SECU,secu@cjdolj.ro,Dolj,,Primarie Comuna
SILISTEA CRUCII,silistea_crucii@cjdolj.ro,Dolj,,Primarie Comuna
SIMNICU DE SUS,simnicu_de_sus@cjdolj.ro,Dolj,,Primarie Comuna
SOPOT,sopot@cjdolj.ro,Dolj,,Primarie Comuna
TALPAS,talpas@cjdolj.ro,Dolj,,Primarie Comuna
TEASC,teasc@cjdolj.ro,Dolj,,Primarie Comuna
TERPEZITA,terpezita@cjdolj.ro,Dolj,,Primarie Comuna
TESLUI,teslui@cjdolj.ro,Dolj,,Primarie Comuna
TUGLUI,tuglui@cjdolj.ro,Dolj,,Primarie Comuna
UNIREA,unirea@cjdolj.ro,Dolj,,Primarie Comuna
URZICUTA,urzicuta@cjdolj.ro,Dolj,,Primarie Comuna
VALEA STANCIULUI,valea_stanciului@cjdolj.ro,Dolj,,Primarie Comuna
VARTOP,vartop@cjdolj.ro,Dolj,,Primarie Comuna
VARVORU DE JOS,varvoru@cjdolj.ro,Dolj,,Primarie Comuna
VELA,vela@cjdolj.ro,Dolj,,Primarie Comuna
VERBITA,varvoru@cjdolj.ro,Dolj,,Primarie Comuna
MUNICIPIUL GALATI,mail@primaria.galati.ro,Galati,,Primarie Municipiu
MUNICIPIUL TECUCI,primtecuci@yahoo.com,Galati,,Primarie Municipiu
ORAS BERESTI,primariaberesti@yahoo.com,Galati,,Primarie Oras
ORAS TARGU BUJOR,primariatgbujor@yahoo.com,Galati,,Primarie Oras
BALABANESTI,primariabalabanesti@yahoo.com,Galati,,Primarie Comuna
BALASESTI,primariabalasesti@yahoo.com,Galati,,Primarie Comuna
BALENI,primariabaleni@yahoo.com,Galati,,Primarie Comuna
BANEASA,consiliullocalbaneasa@yahoo.com,Galati,,Primarie Comuna
BARCEA,barcea_galati@hotmail.com,Galati,,Primarie Comuna
BERESTI-MERIA,berestim@yahoo.com,Galati,,Primarie Comuna
BRAHASESTI,primariabrahasesti@yahoo.com,Galati,,Primarie Comuna
BRANISTEA,primaria_branistea@yahoo.com,Galati,,Primarie Comuna
BUCIUMENI,primaria_buciumeni_gl@yahoo.com,Galati,,Primarie Comuna
CAVADINESTI,primaria-cavadinesti@hotmail.com,Galati,,Primarie Comuna
CERTESTI,primariacertesti@yahoo.com,Galati,,Primarie Comuna
CORNI,primaria_corni@yahoo.com,Galati,,Primarie Comuna
COROD,primariacorodgl@yahoo.com,Galati,,Primarie Comuna
COSMESTI,primaria.cosmesti@gmail.com,Galati,,Primarie Comuna
COSTACHE NEGRI,primariacnegri@yahoo.com,Galati,,Primarie Comuna
CUCA,primaria_cuca@gk.ro,Galati,,Primarie Comuna
CUDALBI,primaria@comunacudalbi.ro,Galati,,Primarie Comuna
CUZA VODA,primariacuzavoda@yahoo.com,Galati,,Primarie Comuna
DRAGANESTI,pdraganesti@yahoo.com,Galati,,Primarie Comuna
DRAGUSENI,primariadraguseni@yahoo.com,Galati,,Primarie Comuna
FARTANESTI,primariafirtanesti@yahoo.com,Galati,,Primarie Comuna
FOLTESTI,primariafoltesti@yahoo.com,Galati,,Primarie Comuna
FRUMUSITA,primariafrumusita@yahoo.com,Galati,,Primarie Comuna
FUNDENI,primaria.fundeni@yahoo.com,Galati,,Primarie Comuna
GHIDIGENI,primariaghidigeni@yahoo.com,Galati,,Primarie Comuna
GOHOR,primariagohorgl@yahoo.com,Galati,,Primarie Comuna
GRIVITA,primaria.grivita@ambasador-tv.ro,Galati,,Primarie Comuna
INDEPENDENTA,cl_independenta_gl@yahoo.com,Galati,,Primarie Comuna
IVESTI,primaria.ivesti@galati.astral.ro,Galati,,Primarie Comuna
JORASTI,primaria_jorasti@yahoo.com,Galati,,Primarie Oras
LIESTI,primarialiesti@gmail.com,Galati,,Primarie Comuna
MASTACANI,mastacaniprimarie@yahoo.com,Galati,,Primarie Comuna
MATCA,primariamatca@yahoo.com,Galati,,Primarie Comuna
MOVILENI,primariamovileni@yahoo.com,Galati,,Primarie Comuna
MUNTENI,primarie_munteni2002@yahoo.com,Galati,,Primarie Comuna
NAMOLOASA,primarianamoloasa@yahoo.com,Galati,,Primarie Comuna
NEGRILESTI,primaria_negrilesti@yahoo.com,Galati,,Primarie Comuna
NICORESTI,primarianicorestigalati@yahoo.com,Galati,,Primarie Comuna
OANCEA,primariaoancea@yahoo.com,Galati,,Primarie Comuna
PECHEA,primaria.pechea@yahoo.com,Galati,,Primarie Comuna
PISCU,primaria_piscu@yahoo.com,Galati,,Primarie Comuna
POIANA,poianaprimaria@yahoo.co.uk,Galati,,Primarie Comuna
PRIPONESTI,prim.pripgl@artelecom.net,Galati,,Primarie Comuna
RADESTI,primaria_radesti@yahoo.com,Galati,,Primarie Comuna
REDIU,primaria.rediu@yahoo.com,Galati,,Primarie Comuna
SCANTEIESTI,primaria_scinteiesti@yahoo.com,Galati,,Primarie Comuna
SCHELA,primariaschela@yahoo.com,Galati,,Primarie Comuna
SENDRENI,sendreniinfo@yahoo.com,Galati,,Primarie Comuna
SLOBOZIA CONACHI,sloboziaconachi@yahoo.com,Galati,,Primarie Comuna
SUHURLUI,primariasuhurlui@yahoo.com,Galati,,Primarie Comuna
TEPU,primariatepu@yahoo.com,Galati,,Primarie Comuna
TUDOR VLADIMIRESCU,primaria.tvladimirescu@ambasador-tv.ro,Galati,,Primarie Comuna
TULUCESTI,tulucesti@yahoo.com,Galati,,Primarie Comuna
UMBRARESTI,primariaumbraresti@hotmail.com,Galati,,Primarie Comuna
VALEA MARULUI,valea.marului@yahoo.com,Galati,,Primarie Comuna
VARLEZI,prvarlezict1@yahoo.com,Galati,,Primarie Comuna
VLADESTI,primariavladesti@yahoo.com,Galati,,Primarie Comuna
MUNICIPIUL GIURGIU,primar@primaria-giurgiu.ro,Giurgiu,,Primarie Municipiu
ORAS BOLINTIN-VALE,vrenicuadrian@yahoo.com,Giurgiu,,Primarie Oras
ORAS MIHAILESTI,primmiha_gr@yahoo.com,Giurgiu,,Primarie Oras
ADUNATII-COPACENI,adunatiicopaceni@yahoo.com,Giurgiu,,Primarie Comuna
BANEASA,secretariat@primariabaneasagr.ro,Giurgiu,,Primarie Comuna
BOLINTIN-DEAL,clbolintindeal@yahoo.com,Giurgiu,,Primarie Comuna
BUCSANI,bucsanigr@yahoo.com,Giurgiu,,Primarie Comuna
BULBUCATA,clbulbucatagr@yahoo.com,Giurgiu,,Primarie Comuna
BUTURUGENI,pbuturugeni@yahoo.com,Giurgiu,,Primarie Comuna
CALUGARENI,calugareni.primaria@yahoo.com,Giurgiu,,Primarie Comuna
CLEJANI,clclejanigr@yahoo.com,Giurgiu,,Primarie Comuna
COLIBASI,clcolibasi@yahoo.com,Giurgiu,,Primarie Comuna
COMANA,comanaprimaria@yahoo.com,Giurgiu,,Primarie Comuna
COSOBA,primariacosoba@yahoo.com,Giurgiu,,Primarie Comuna
DAIA,primarie@primariadaia.ro,Giurgiu,,Primarie Comuna
FRATESTI,primaria.fratesti@gmail.com,Giurgiu,,Primarie Comuna
GAISENI,clgaiseni@yahoo.com,Giurgiu,,Primarie Comuna
GAUJANI,primaria.gaujani@yahoo.com,Giurgiu,,Primarie Comuna
GHIMPATI,primaria_ghimpati2007@yahoo.com,Giurgiu,,Primarie Comuna
GOGOSARI,primaria.gogosari@yahoo.com,Giurgiu,,Primarie Comuna
GOSTINU,primariagostinu@yahoo.com,Giurgiu,,Primarie Comuna
GRADINARI,primaria_gradinari_gr@yahoo.com,Giurgiu,,Primarie Comuna
GREACA,secretar@primariagreaca.ro,Giurgiu,,Primarie Comuna
HERASTI,primaria_herasti@yahoo.com,Giurgiu,,Primarie Comuna
ISVOARELE,primariaisvoarele@yahoo.com,Giurgiu,,Primarie Comuna
IZVOARELE,primariaizvoarele@yahoo.com,Giurgiu,,Primarie Comuna
JOITA,primariajoita@yahoo.com,Giurgiu,,Primarie Comuna
LETCA NOUA,letcanouaprimaria@yahoo.com,Giurgiu,,Primarie Comuna
MALU,clmalugr@yahoo.com,Giurgiu,,Primarie Comuna
MARSA,primariamirsa@yahoo.com,Giurgiu,,Primarie Comuna
MIHAI BRAVU,clmihaibravu@yahoo.com,Giurgiu,,Primarie Comuna
OGREZENI,primaria_ogrezeni@yahoo.com,Giurgiu,,Primarie Comuna
OINACU,cl_oinacugr@yahoo.com,Giurgiu,,Primarie Comuna
PRUNDU,primaria_prundu@yahoo.com,Giurgiu,,Primarie Comuna
PUTINEIU,secretar@primariaputineiu.ro,Giurgiu,,Primarie Comuna
RASUCENI,scrasuceni@yahoo.com,Giurgiu,,Primarie Comuna
ROATA DE JOS,cl_roatadejos@yahoo.com,Giurgiu,,Primarie Comuna
SABARENI,primariasabareni@yahoo.com,Giurgiu,,Primarie Comuna
SCHITU,clschitugr@yahoo.com,Giurgiu,,Primarie Comuna
SINGURENI,primar@primariasingurenigr.ro,Giurgiu,,Primarie Comuna
SLOBOZIA,primariaslobozia@yahoo.com,Giurgiu,,Primarie Comuna
STANESTI,secretariat@primaria-stanesti.ro,Giurgiu,,Primarie Comuna
STOENESTI,petresterpu@yahoo.com,Giurgiu,,Primarie Comuna
TOPORU,primariatoporu@gmail.com,Giurgiu,,Primarie Comuna
ULMI,primariaulmi.2007@yahoo.com,Giurgiu,,Primarie Comuna
VALEA DRAGULUI,valeadraguluiprimaria@yahoo.com,Giurgiu,,Primarie Comuna
VANATORII MICI,vanatoriimici@yahoo.com,Giurgiu,,Primarie Comuna
VARASTI,primariavarasti@yahoo.com,Giurgiu,,Primarie Comuna
VEDEA,clvedeagr@yahoo.com,Giurgiu,,Primarie Comuna
MUNICIPIUL TARGU JIU,primaria.targujiu@xnet.ro,Gorj,,Primarie Municipiu
MUNICIPIUL MOTRU,primaria@primariamotru.ro,Gorj,,Primarie Municipiu
ORAS BUMBESTI-JIU,primaria@bumbesti-jiu.ro,Gorj,,Primarie Oras
ORAS NOVACI,primaria_novaci@yahoo.com,Gorj,,Primarie Oras
ORAS ROVINARI,office@primariarovinari.ro,Gorj,,Primarie Oras
ORAS TARGU CARBUNESTI,office@primariacarbunesti.ro,Gorj,,Primarie Oras
ORAS TICLENI,primaria_ticleni@yahoo.com,Gorj,,Primarie Oras
ORAS TISMANA,tismanaprimaria@yahoo.com,Gorj,,Primarie Oras
ORAS TURCENI,mciobanu75@yahoo.com,Gorj,,Primarie Oras
ALBENI,mica_liliana@yahoo.com,Gorj,,Primarie Comuna
ALIMPESTI,mariananegreanu@gmail.com,Gorj,,Primarie Comuna
ANINOASA,aninoasaprimaria@yahoo.com,Gorj,,Primarie Comuna
ARCANI,primariaarcani@yahoo.com,Gorj,,Primarie Comuna
BAIA DE FIER,baiadefierprimaria@yahoo.com,Gorj,,Primarie Comuna
BALANESTI,primariabalanesti@yahoo.com,Gorj,,Primarie Comuna
BALESTI,primariabalesti@yahoo.com,Gorj,,Primarie Comuna
BALTENI,primarie_bilteni@yahoo.com,Gorj,,Primarie Comuna
BARBATESTI,primariabarbatestigj@yahoo.com,Gorj,,Primarie Comuna
BENGESTI-CIOCADIA,bengesti@yahoo.com,Gorj,,Primarie Comuna
BERLESTI,primariaberlesti@yahoo.com,Gorj,,Primarie Comuna
BOLBOSI,primaria_bolbosi@yahoo.com,Gorj,,Primarie Comuna
BORASCU,primariaborascu@yahoo.com,Gorj,,Primarie Oras
BUMBESTI-PITIC,bumbestip@yahoo.com,Gorj,,Primarie Comuna
BUSTUCHIN,primariabustuchin@yahoo.com,Gorj,,Primarie Comuna
CALNIC,primaria_cilnic@yahoo.com,Gorj,,Primarie Comuna
CATUNELE,primariacatunele@yahoo.com,Gorj,,Primarie Comuna
CIUPERCENI,pcciuperceni@yahoo.com,Gorj,,Primarie Comuna
CRASNA,primariacrasna@yahoo.com,Gorj,,Primarie Comuna
CRUSET,primariacruset@yahoo.com,Gorj,,Primarie Comuna
DANCIULESTI,primariadanciulesti@yahoo.com,Gorj,,Primarie Comuna
DANESTI,primariadanestigj@yahoo.com,Gorj,,Primarie Comuna
DRAGOTESTI,prim.dragotesti@yahoo.com,Gorj,,Primarie Comuna
DRAGUTESTI,primaria.dragutesti@yahoo.com,Gorj,,Primarie Comuna
FARCASESTI,primariafarcasesti@yahoo.com,Gorj,,Primarie Comuna
GLOGOVA,glogovaprimaria@yahoo.com,Gorj,,Primarie Comuna
GODINESTI,primariagodinesti@yahoo.com,Gorj,,Primarie Comuna
HUREZANI,primar@primariahurezani.ro,Gorj,,Primarie Comuna
JUPANESTI,primariajupinesti@yahoo.com,Gorj,,Primarie Comuna
LELESTI,primaria.lelesti@yahoo.com,Gorj,,Primarie Comuna
LICURICI,primarialicurici@yahoo.com,Gorj,,Primarie Comuna
LOGRESTI,primaria_com.logresti@yahoo.com,Gorj,,Primarie Comuna
MATASARI,matasariprimaria@yahoo.com,Gorj,,Primarie Comuna
MUSETESTI,primariamusetesti2003@yahoo.com,Gorj,,Primarie Comuna
NEGOMIR,primarianegomir@yahoo.com,Gorj,,Primarie Comuna
PADES,primariapades@yahoo.com,Gorj,,Primarie Comuna
PLOPSORU,stefanescu_victoria@yahoo.com,Gorj,,Primarie Comuna
POLOVRAGI,primariapolovragi@yahoo.com,Gorj,,Primarie Comuna
PRIGORIA,primariaprigoria@yahoo.com,Gorj,,Primarie Comuna
ROSIA DE AMARADIA,primariarosiadeamaradia@yahoo.com,Gorj,,Primarie Comuna
RUNCU,primariaruncu@yahoo.com,Gorj,,Primarie Comuna
SACELU,primariasacelu@gmail.com,Gorj,,Primarie Comuna
SAMARINESTI,primariasamarinesti@yahoo.com,Gorj,,Primarie Comuna
SAULESTI,primaria_saulesti@yahoo.com,Gorj,,Primarie Comuna
SCHELA,primaria.schela@yahoo.com,Gorj,,Primarie Comuna
SCOARTA,primariascoarta1@yahoo.com,Gorj,,Primarie Comuna
SLIVILESTI,primariaslivilestigj@yahoo.com,Gorj,,Primarie Comuna
STANESTI,alinbeuran@yahoo.com,Gorj,,Primarie Comuna
STEJARI,primariastejari@yahoo.com,Gorj,,Primarie Comuna
STOINA,slavuteanuovidiu@yahoo.com,Gorj,,Primarie Comuna
TANTARENI,primariatintareni@yahoo.com,Gorj,,Primarie Comuna
TELESTI,sirbucostel@ymail.com,Gorj,,Primarie Comuna
TURBUREA,primaria_turburea@yahoo.com,Gorj,,Primarie Comuna
TURCINESTI,office@turcinesti.ro,Gorj,,Primarie Comuna
URDARI,primariaurdari@yahoo.com,Gorj,,Primarie Comuna
VAGIULESTI,primaria_vagiulesti@yahoo.com,Gorj,,Primarie Comuna
VLADIMIR,primariavladimirgj@yahoo.com,Gorj,,Primarie Comuna
MUNICIPIUL MIERCUREA CIUC,primaria@miercureaciuc.ro,Harghita,,Primarie Municipiu
MUNICIPIUL  GHEORGHENI,secretar@gheorgheni.ro,Harghita,,Primarie Municipiu
MUNICIPIUL  TOPLITA,secretariat@primariatoplita.ro,Harghita,,Primarie Municipiu
MUNICIPIUL ODORHEIU SECUIESC,office@varoshaza.ro,Harghita,,Primarie Municipiu
ORAS BAILE TUSNAD,klarabodo@yahoo.com,Harghita,,Primarie Oras
ORAS BALAN,office@orasulbalan.ro,Harghita,,Primarie Oras
ORAS BORSEC,primaria@primaria-borsec.ro,Harghita,,Primarie Oras
ORAS CRISTURU SECUIESC,office@keresztur.ro,Harghita,,Primarie Oras
ORAS VLAHITA,office@primariavlahita.ro,Harghita,,Primarie Oras
ATID,primariaatid@citromail.hu,Harghita,,Primarie Comuna
AVRAMESTI,avramesti@netter.ro,Harghita,,Primarie Comuna
BILBOR,primaria_bilbor@yahoo.com,Harghita,,Primarie Comuna
BRADESTI,bradesti@astralnet.ro,Harghita,,Primarie Comuna
CAPALNITA,primca@kabelkon.ro,Harghita,,Primarie Comuna
CARTA,primcr@kabelkon.ro,Harghita,,Primarie Comuna
CICEU,hivatal@csikcsicso.ro,Harghita,,Primarie Comuna
CIUCSANGEORGIU,pciucsangeorgiu@freemail.hu,Harghita,,Primarie Comuna
CIUMANI,ciumani@hr.astral.ro,Harghita,,Primarie Comuna
CORBU,primariacorbu@yahoo.com,Harghita,,Primarie Comuna
CORUND,primariacorund@yahoo.com,Harghita,,Primarie Comuna
COZMENI,primcoz@freemail.hu,Harghita,,Primarie Comuna
DANESTI,office@danfalva.ro,Harghita,,Primarie Comuna
DARJIU,consdarj@kabelkon.ro,Harghita,,Primarie Comuna
DEALU,pho@oroszhegy.ro,Harghita,,Primarie Comuna
DITRAU,clditrau@gmail.com,Harghita,,Primarie Comuna
FELICENI,conslocfeliceni@gmail.com,Harghita,,Primarie Comuna
FRUMOASA,frumoasahr@yahoo.com,Harghita,,Primarie Comuna
GALAUTAS,consgalautas@clicknet.ro,Harghita,,Primarie Comuna
JOSENI,primjoseni@yahoo.com,Harghita,,Primarie Comuna
LAZAREA,primaria.lazarea@yahoo.com,Harghita,,Primarie Comuna
LELICENI,cons.leliceni@freemail.hu,Harghita,,Primarie Comuna
LUETA,loveteiph@yahoo.com,Harghita,,Primarie Comuna
LUNCA DE JOS,primarialunca@gmail.com,Harghita,,Primarie Comuna
LUNCA DE SUS,primaria@gyimesfelsolok.ro,Harghita,,Primarie Comuna
LUPENI,luprim@electronnet.ro,Harghita,,Primarie Comuna
MADARAS,csikmadaras@gmail.com,Harghita,,Primarie Comuna
MARTINIS,secretar@homorodszentmarton.ro,Harghita,,Primarie Comuna
MIHAILENI,primmihaileni@freemail.hu,Harghita,,Primarie Comuna
MUGENI,primmug@yahoo.com,Harghita,,Primarie Comuna
OCLAND,primarocland@yahoo.com,Harghita,,Primarie Comuna
PAULENI-CIUC,pauleniciuc@yahoo.com,Harghita,,Primarie Comuna
PORUMBENI,consporumbeni@freemail.hu,Harghita,,Primarie Comuna
PRAID,primariapraid@yahoo.com,Harghita,,Primarie Comuna
RACU,primaria@racu.ro,Harghita,,Primarie Comuna
REMETEA,office@gyergyoremete.ro,Harghita,,Primarie Comuna
SACEL,primariasacel@yahoo.com,Harghita,,Primarie Comuna
SANCRAIENI,szentkiralyph@astralnet.ro,Harghita,,Primarie Comuna
SANDOMINIC,primaria_sandominic@yahoo.com,Harghita,,Primarie Comuna
SANMARTIN,gergelyaniko@citromail.hu,Harghita,,Primarie Comuna
SANSIMION,primariass@yahoo.com,Harghita,,Primarie Comuna
SANTIMBRU,szentimre2004@freemail.hu,Harghita,,Primarie Comuna
SARMAS,primariasarmas@yahoo.com,Harghita,,Primarie Comuna
SATU MARE,satumarehr@freemail.hu,Harghita,,Primarie Comuna
SECUIENI,clsecuieni@hrline.ro,Harghita,,Primarie Comuna
SICULENI,siculeni@yahoo.com,Harghita,,Primarie Comuna
SIMONESTI,clsimonesti@netter.ro,Harghita,,Primarie Comuna
SUBCETATE,primariasubcetate@yahoo.com,Harghita,,Primarie Comuna
SUSENI,primaria@suseni.ro,Harghita,,Primarie Comuna
TOMESTI,tomesti@kn.ro,Harghita,,Primarie Comuna
TULGHES,primaria_tulghes@yahoo.com,Harghita,,Primarie Comuna
TUSNAD,primariatusnad@freemail.hu,Harghita,,Primarie Comuna
ULIES,comunaulies@yahoo.com,Harghita,,Primarie Comuna
VARSAG,primvarsag@freemail.hu,Harghita,,Primarie Comuna
VOSLABENI,primaria@voslobeni.ro,Harghita,,Primarie Comuna
ZETEA,primzet@freemail.hu,Harghita,,Primarie Comuna
MUNICIPIUL DEVA,primar@primariadeva.ro,Hunedoara,,Primarie Municipiu
MUNICIPIUL  VULCAN,primvulcan@yahoo.com,Hunedoara,,Primarie Municipiu
MUNICIPIUL BRAD,bradprim@yahoo.com,Hunedoara,,Primarie Municipiu
MUNICIPIUL HUNEDOARA,primar@mail.primariahd.ro,Hunedoara,,Primarie Municipiu
MUNICIPIUL LUPENI,primaria@e-lupeni.ro,Hunedoara,,Primarie Municipiu
MUNICIPIUL ORASTIE,primaria@orastie.info.ro,Hunedoara,,Primarie Municipiu
MUNICIPIUL PETROSANI,primaria.petrosani@upcmail.ro,Hunedoara,,Primarie Municipiu
ORAS ANINOASA,primariaaninoasa@yahoo.com,Hunedoara,,Primarie Oras
ORAS CALAN,primariacalan@yahoo.com,Hunedoara,,Primarie Oras
ORAS GEOAGIU,secretar@geoagiu.ro,Hunedoara,,Primarie Oras
ORAS HATEG,primaria.hateg@yahoo.com,Hunedoara,,Primarie Oras
ORAS PETRILA,primariapetrila2008@yahoo.com,Hunedoara,,Primarie Oras
ORAS SIMERIA,prim.simeria@smart.ro,Hunedoara,,Primarie Oras
ORAS URICANI,primariauricani@gmail.com,Hunedoara,,Primarie Oras
BACIA,primariabacia@yahoo.com,Hunedoara,,Primarie Comuna
BAIA DE CRIS,primaria.baia@clicknet.ro,Hunedoara,,Primarie Comuna
BAITA,prim.baita@yahoo.com,Hunedoara,,Primarie Comuna
BALSA,primaria.balsa@yahoo.com,Hunedoara,,Primarie Comuna
BANITA,primariabanita@yahoo.com,Hunedoara,,Primarie Comuna
BARU,primariabaru@yahoo.com,Hunedoara,,Primarie Comuna
BATRANA,primariabatrana@gmail.com,Hunedoara,,Primarie Comuna
BERIU,primariaberiu@yahoo.com,Hunedoara,,Primarie Comuna
BLAJENI,prim.blajeni_secretar@yahoo.com,Hunedoara,,Primarie Comuna
BOSOROD,primariabosorod@personal.ro,Hunedoara,,Primarie Comuna
BRANISCA,primariabranisca@yahoo.com,Hunedoara,,Primarie Comuna
